release_period,state,facility_id,completed_surveys,response_rate
2021,WI,520021,713,27
2021,WI,520027,608,22
2021,WI,520028,427,36
2021,WI,52002F,109,35
2021,WI,520030,1526,31
2021,WI,520033,607,29
2021,WI,520034,463,32
2021,WI,520035,540,34
2021,WI,520037,2139,32
2021,WI,520038,449,42
2021,WI,52003F,422,42
2021,WI,520041,307,30
2021,WI,520044,568,33
2021,WI,520045,1656,31
2021,WI,520049,443,39
2021,WI,52004F,413,47
2021,WI,520051,1780,30
2021,WI,520057,386,30
2021,WI,520059,391,31
2021,WI,520062,412,39
2021,WI,520063,902,34
2021,WI,520066,1250,27
2021,WI,520070,491,33
2021,WI,520071,294,32
2021,WI,520075,1548,33
2021,WI,520076,348,33
2021,WI,520078,865,31
2021,WI,520083,945,39
2021,WI,520087,485,35
2021,WI,520088,369,36
2021,WI,520089,428,27
2021,WI,520091,401,33
2021,WI,520095,666,54
2021,WI,520096,1748,28
2021,WI,520097,870,32
2021,WI,520098,517,35
2021,WI,520100,668,23
2021,WI,520102,480,28
2021,WI,520103,1401,34
2021,WI,520107,544,33
2021,WI,520109,188,28
2021,WI,520113,567,30
2021,WI,520116,518,38
2021,WI,520136,2509,30
2021,WI,520138,716,26
2021,WI,520139,457,24
2021,WI,520160,2111,35
2021,WI,520177,3426,24
2021,WI,520189,577,28
2021,WI,520193,577,32
2021,WI,520194,788,57
2021,WI,520196,254,76
2021,WI,520198,614,32
2021,WI,520202,846,31
2021,WI,520205,626,51
2021,WI,520206,573,34
2021,WI,520207,534,39
2021,WI,520208,616,31
2021,WI,520210,725,32
2021,WI,521300,56,31
2021,WI,521302,66,26
2021,WI,521303,28,30
2021,WI,521304,50,30
2021,WI,521305,63,25
2021,WI,521308,220,32
2021,WI,521309,31,33
2021,WI,521310,74,35
2021,WI,521311,56,42
2021,WI,521312,100,53
2021,WI,521314,69,27
2021,WI,521315,219,30
2021,WI,521316,60,35
2021,WI,521317,73,42
2021,WI,521318,139,39
2021,WI,521319,28,32
2021,WI,521320,207,27
2021,WI,521321,141,41
2021,WI,521322,194,42
2021,WI,521323,71,31
2021,WI,521324,147,30
2021,WI,521325,52,25
2021,WI,521326,169,31
2021,WI,521327,230,38
2021,WI,521328,54,32
2021,WI,521329,126,33
2021,WI,521330,167,34
2021,WI,521331,66,47
2021,WI,521332,74,41
2021,WI,521333,170,34
2021,WI,521334,155,26
2021,WI,521335,661,29
2021,WI,521336,185,32
2021,WI,521337,333,36
2021,WI,521338,287,42
2021,WI,521339,73,33
2021,WI,521340,199,27
2021,WI,521341,207,36
2021,WI,521342,57,45
2021,WI,521343,248,50
2021,WI,521344,42,58
2021,WI,521345,356,25
2021,WI,521346,285,25
2021,WI,521347,123,36
2021,WI,521348,508,57
2021,WI,521349,243,43
2021,WI,521350,239,28
2021,WI,521351,235,33
2021,WI,521352,226,35
2021,WI,521353,71,30
2021,WI,521354,368,50
2021,WI,521355,249,35
2021,WI,521356,44,49
2021,WI,521357,336,32
2021,WI,521358,263,35
2021,WI,521359,424,39
2021,WY,530002,301,22
2021,WY,530006,295,20
2021,WY,530008,359,20
2021,WY,530011,327,30
2021,WY,530012,1761,31
2021,WY,530014,474,23
2021,WY,530015,470,30
2021,WY,530025,348,29
2021,WY,530032,105,19
2021,WY,530034,167,49
2021,WY,53004F,330,39
2021,WY,53005F,37,26
2021,WY,531302,169,24
2021,WY,531303,28,35
2021,WY,531305,32,21
2021,WY,531306,64,27
2021,WY,531307,69,26
2021,WY,531308,105,40
2021,WY,531309,49,39
2021,WY,531310,148,39
2021,WY,531312,237,19
2021,WY,531313,174,33
2021,WY,531314,28,29
2021,WY,531316,98,27
2021,TX,670004,208,39
2021,TX,670005,104,39
2021,TX,670006,172,30
2021,TX,670008,314,40
2021,TX,670023,919,15
2021,TX,670025,1657,34
2021,TX,670031,589,21
2021,TX,670034,1498,24
2021,TX,670041,1332,26
2021,TX,670043,569,17
2021,TX,670044,446,18
2021,TX,670047,1097,17
2021,TX,670049,645,47
2021,TX,670053,380,12
2021,TX,670054,257,21
2021,TX,670055,1465,17
2021,TX,670056,1524,28
2021,TX,670059,242,35
2021,TX,670060,385,16
2021,TX,670061,326,40
2021,TX,670062,50,18
2021,TX,670067,476,43
2021,TX,670068,1129,22
2021,TX,670069,344,37
2021,TX,670071,245,31
2021,TX,670073,478,32
2021,TX,670075,309,13
2021,TX,670076,242,47
2021,TX,670077,1723,17
2021,TX,670078,183,21
2021,TX,670080,593,15
2021,TX,670082,1046,17
2021,TX,670085,430,15
2021,TX,670088,1234,21
2021,TX,670090,140,15
2021,TX,670098,446,14
2021,TX,670102,69,14
2021,TX,670103,509,15
2021,TX,670106,319,12
2021,TX,670107,43,15
2021,TX,670108,459,23
2021,TX,670112,578,44
2021,TX,670116,122,26
2021,TX,670118,31,13
2021,TX,670120,669,19
2021,TX,670121,40,28
2021,TX,670122,1884,21
2021,TX,670124,43,15
2022,AL,10001,501,19
2022,AL,10005,741,17
2022,AL,10006,1300,18
2022,AL,10007,172,23
2022,AL,10008,61,24
2022,AL,10011,1901,30
2022,AL,10012,285,15
2022,AL,10016,1049,20
2022,AL,10018,31,34
2022,AL,10019,357,19
2022,AL,10021,130,19
2022,AL,10022,26,17
2022,AL,10023,2164,28
2022,AL,10024,738,17
2022,AL,10029,1210,19
2022,AL,10033,8881,29
2022,AL,10034,68,28
2022,AL,10035,390,17
2022,AL,10036,290,18
2022,AL,10038,235,17
2022,AL,10039,1155,18
2022,AL,10040,874,19
2022,AL,10044,47,17
2022,AL,10045,134,21
2022,AL,10046,494,28
2022,AL,10049,425,15
2022,AL,10052,86,21
2022,AL,10055,1075,21
2022,AL,10056,2928,32
2022,AL,10058,55,22
2022,AL,10059,28,15
2022,AL,10061,151,13
2022,AL,10062,94,23
2022,AL,10065,316,24
2022,AL,10069,174,25
2022,AL,10073,93,28
2022,AL,10078,688,15
2022,AL,10079,461,19
2022,AL,10083,1265,28
2022,AL,10085,360,17
2022,AL,10086,145,23
2022,AL,10087,1149,19
2022,AL,10089,618,15
2022,AL,10090,1458,28
2022,AL,10091,47,22
2022,AL,10092,1159,14
2022,AL,10095,89,25
2022,AL,10097,85,27
2022,AL,10099,254,20
2022,AL,10100,1143,28
2022,AL,10101,186,14
2022,AL,10103,1011,17
2022,AL,10104,1099,22
2022,AL,10108,593,29
2022,AL,10112,191,23
2022,AL,10113,1299,30
2022,AL,10114,1248,28
2022,AL,10118,316,11
2022,AL,10120,113,17
2022,AL,10125,138,26
2022,AL,10126,146,24
2022,AL,10128,61,18
2022,AL,10129,346,25
2022,AL,10130,344,30
2022,AL,10131,972,21
2022,AL,10139,1040,17
2022,AL,10144,1900,23
2022,AL,10148,204,21
2022,AL,10149,1764,25
2022,AL,01014F,438,22
2022,AL,10150,99,23
2022,AL,10157,53,11
2022,AL,10158,114,14
2022,AL,10164,393,22
2022,AL,10168,463,38
2022,AL,10169,239,26
2022,AL,10173,190,32
2022,AL,10174,102,33
2022,AL,01019F,151,22
2022,AL,11300,43,13
2022,AL,11302,43,23
2022,AL,11305,117,23
2022,AL,11306,46,29
2022,AK,20001,886,17
2022,AK,20006,512,15
2022,AK,20008,153,16
2022,AK,20012,453,17
2022,AK,20017,451,20
2022,AK,20018,151,28
2022,AK,20024,370,18
2022,AK,20026,602,10
2022,AK,02013F,269,36
2022,AK,02014F,178,33
2022,AK,21306,60,16
2022,AK,21311,65,10
2022,AK,21313,126,20
2022,AZ,30002,1245,30
2022,AZ,30006,4648,22
2022,AZ,30007,631,25
2022,AZ,30010,1111,22
2022,AZ,30011,1437,22
2022,AZ,30012,690,32
2022,AZ,30013,507,15
2022,AZ,30014,1370,19
2022,AZ,30016,749,25
2022,AZ,30022,512,7
2022,AZ,30023,501,19
2022,AZ,30024,1660,15
2022,AZ,30030,511,12
2022,AZ,30036,1159,18
2022,AZ,30037,205,10
2022,AZ,30038,1086,21
2022,AZ,30043,720,21
2022,AZ,30055,694,23
2022,AZ,30061,805,28
2022,AZ,30062,349,18
2022,AZ,30064,1291,27
2022,AZ,30065,1498,24
2022,AZ,30069,927,25
2022,AZ,30073,324,22
2022,AZ,30078,176,17
2022,AZ,30083,521,17
2022,AZ,30084,103,9
2022,AZ,30085,1315,26
2022,AZ,30087,1851,23
2022,AZ,30088,868,28
2022,AZ,30089,1163,26
2022,AZ,30092,1613,20
2022,AZ,30093,795,23
2022,AZ,30094,1940,19
2022,AZ,30101,748,23
2022,AZ,30103,860,30
2022,AZ,30105,779,30
2022,AZ,30107,734,56
2022,AZ,30108,239,49
2022,AZ,30110,761,14
2022,AZ,30111,726,29
2022,AZ,30112,354,45
2022,AZ,30113,108,19
2022,AZ,30114,1044,33
2022,AZ,30115,1135,27
2022,AZ,30117,282,18
2022,AZ,30119,1118,18
2022,AZ,30121,1112,21
2022,AZ,30122,796,24
2022,AZ,30123,753,31
2022,AZ,03012F,481,33
2022,AZ,30130,748,22
2022,AZ,30131,1286,53
2022,AZ,30134,202,27
2022,AZ,30136,38,8
2022,AZ,30137,247,33
2022,AZ,30138,101,27
2022,AZ,30139,262,17
2022,AZ,03013F,485,37
2022,AZ,03033F,319,41
2022,AZ,31300,75,30
2022,AZ,31301,53,24
2022,AZ,31304,102,30
2022,AZ,31309,32,26
2022,AZ,31311,128,19
2022,AZ,31312,59,18
2022,AZ,31313,83,10
2022,AZ,31314,327,28
2022,AZ,31315,60,19
2022,AZ,31317,99,18
2022,AZ,31318,251,28
2022,AR,40001,178,15
2022,AR,40002,253,19
2022,AR,40004,449,22
2022,AR,40007,708,22
2022,AR,40010,550,26
2022,AR,40011,167,17
2022,AR,40014,800,30
2022,AR,40015,61,14
2022,AR,40016,1331,29
2022,AR,40017,294,19
2022,AR,40018,35,19
2022,AR,40019,125,9
2022,AR,40020,364,20
2022,AR,40022,907,16
2022,AR,40026,828,21
2022,AR,40027,339,26
2022,AR,40029,1192,19
2022,AR,40036,1293,20
2022,AR,40039,333,15
2022,AR,40041,600,18
2022,AR,40047,97,22
2022,AR,40050,115,17
2022,AR,40051,227,15
2022,AR,40055,1408,18
2022,AR,40062,579,20
2022,AR,40067,196,26
2022,AR,40069,170,15
2022,AR,40071,939,18
2022,AR,40072,106,18
2022,AR,40076,93,21
2022,AR,40078,726,18
2022,AR,40084,540,18
2022,AR,40085,56,11
2022,AR,40088,592,21
2022,AR,04009F,357,35
2022,AR,04010F,438,34
2022,AR,40114,2794,19
2022,AR,40118,431,18
2022,AR,40119,361,18
2022,AR,40134,1543,33
2022,AR,40137,606,21
2022,AR,40147,763,51
2022,AR,40152,277,25
2022,AR,40153,58,15
2022,AR,40154,592,21
2022,AR,40156,50,12
2022,AR,41300,89,26
2022,AR,41303,74,24
2022,AR,41305,71,23
2022,AR,41306,30,26
2022,AR,41307,128,28
2022,AR,41310,62,25
2022,AR,41311,109,23
2022,AR,41312,100,29
2022,AR,41313,75,25
2022,AR,41314,34,35
2022,AR,41316,61,16
2022,AR,41318,99,25
2022,AR,41321,83,13
2022,AR,41322,89,23
2022,AR,41323,227,10
2022,AR,41324,55,18
2022,AR,41326,36,10
2022,AR,41327,109,29
2022,AR,41328,57,17
2022,AR,41329,70,28
2022,AR,41330,65,23
2022,AR,41331,36,15
2022,CA,50002,601,26
2022,CA,50006,490,18
2022,CA,50007,1173,27
2022,CA,50008,569,24
2022,CA,50009,457,21
2022,CA,50013,369,25
2022,CA,50014,370,23
2022,CA,50017,1277,22
2022,CA,50022,428,12
2022,CA,50024,479,28
2022,CA,50025,4042,20
2022,CA,50026,2672,16
2022,CA,50028,214,18
2022,CA,50030,578,24
2022,CA,50036,1131,13
2022,CA,50038,3468,34
2022,CA,50039,969,15
2022,CA,50040,480,12
2022,CA,50042,300,15
2022,CA,50043,1528,19
2022,CA,50045,392,13
2022,CA,50047,1913,23
2022,CA,50054,241,15
2022,CA,50055,458,24
2022,CA,50056,492,13
2022,CA,50057,2016,22
2022,CA,50058,636,13
2022,CA,50060,414,14
2022,CA,50063,1261,21
2022,CA,50067,121,27
2022,CA,50069,558,19
2022,CA,50070,1060,27
2022,CA,50071,3105,25
2022,CA,50072,1707,25
2022,CA,50073,1250,22
2022,CA,50075,3214,23
2022,CA,50076,2772,30
2022,CA,50077,2244,15
2022,CA,50078,396,16
2022,CA,50082,1037,17
2022,CA,50084,1359,15
2022,CA,50089,371,8
2022,CA,50090,109,24
2022,CA,50091,522,23
2022,CA,50093,1893,17
2022,CA,50099,2903,27
2022,CA,50100,4447,20
2022,CA,50101,468,17
2022,CA,50102,883,23
2022,CA,50103,822,34
2022,CA,50104,499,32
2022,CA,50107,1174,20
2022,CA,50108,2251,20
2022,CA,50110,313,18
2022,CA,50112,873,19
2022,CA,50113,153,18
2022,CA,50115,2819,21
2022,CA,50116,1084,17
2022,CA,50118,474,18
2022,CA,50121,1197,34
2022,CA,50122,287,16
2022,CA,50124,572,21
2022,CA,50125,513,15
2022,CA,50126,338,12
2022,CA,50127,316,17
2022,CA,50128,528,28
2022,CA,50129,974,13
2022,CA,50131,483,34
2022,CA,50132,1002,23
2022,CA,50133,809,21
2022,CA,50135,799,12
2022,CA,50136,306,20
2022,CA,50137,1287,20
2022,CA,50138,3556,24
2022,CA,50139,1856,17
2022,CA,50140,4194,19
2022,CA,50145,465,31
2022,CA,50149,764,8
2022,CA,50150,672,23
2022,CA,50152,216,14
2022,CA,50158,163,20
2022,CA,50159,515,14
2022,CA,05015F,577,43
2022,CA,50167,969,21
2022,CA,50168,658,21
2022,CA,50169,623,26
2022,CA,50174,805,22
2022,CA,50179,844,14
2022,CA,50180,326,21
2022,CA,50191,757,11
2022,CA,50192,513,39
2022,CA,50194,349,13
2022,CA,50195,408,18
2022,CA,50197,910,29
2022,CA,50204,411,15
2022,CA,05020F,360,29
2022,CA,50211,260,17
2022,CA,50222,1768,15
2022,CA,50224,2898,23
2022,CA,50226,1065,23
2022,CA,50228,1017,13
2022,CA,05022F,1951,32
2022,CA,50230,354,22
2022,CA,50231,782,12
2022,CA,50232,991,29
2022,CA,50234,351,21
2022,CA,50235,874,17
2022,CA,50236,849,20
2022,CA,50238,533,20
2022,CA,50239,1242,21
2022,CA,50242,1194,23
2022,CA,50243,1037,15
2022,CA,50245,666,8
2022,CA,50248,631,12
2022,CA,50254,550,21
2022,CA,50257,76,11
2022,CA,05025F,477,32
2022,CA,50261,667,23
2022,CA,50262,1308,19
2022,CA,50272,962,17
2022,CA,50276,697,15
2022,CA,50278,986,17
2022,CA,50279,146,11
2022,CA,05027F,467,24
2022,CA,50280,1213,20
2022,CA,50281,483,22
2022,CA,50283,907,22
2022,CA,50289,312,16
2022,CA,50290,828,22
2022,CA,50291,804,24
2022,CA,50292,437,12
2022,CA,50295,953,12
2022,CA,50298,170,11
2022,CA,50300,591,11
2022,CA,50301,607,27
2022,CA,50305,1288,16
2022,CA,50308,1166,23
2022,CA,50309,1929,24
2022,CA,05030F,457,32
2022,CA,50313,483,18
2022,CA,50315,360,10
2022,CA,05031F,505,36
2022,CA,50320,1716,21
2022,CA,50324,2215,25
2022,CA,50327,1428,23
2022,CA,50329,392,14
2022,CA,50334,1270,17
2022,CA,50335,543,22
2022,CA,50336,719,26
2022,CA,50342,335,11
2022,CA,50348,2135,17
2022,CA,50350,783,14
2022,CA,50351,2172,25
2022,CA,50352,410,21
2022,CA,50353,918,17
2022,CA,50357,357,37
2022,CA,50360,1213,25
2022,CA,50367,1002,24
2022,CA,50373,521,11
2022,CA,50376,449,12
2022,CA,50378,205,18
2022,CA,50380,406,20
2022,CA,50382,910,14
2022,CA,50390,385,13
2022,CA,50393,562,31
2022,CA,50394,995,23
2022,CA,50396,2823,27
2022,CA,05039F,84,29
2022,CA,50407,195,20
2022,CA,50411,1521,19
2022,CA,50414,870,19
2022,CA,50417,189,14
2022,CA,05041F,54,27
2022,CA,50423,83,33
2022,CA,50424,1508,31
2022,CA,50425,1936,23
2022,CA,50426,499,23
2022,CA,50438,389,21
2022,CA,50441,4957,23
2022,CA,50444,855,12
2022,CA,50454,554,20
2022,CA,50455,946,32
2022,CA,50457,417,21
2022,CA,50464,1069,16
2022,CA,50468,296,13
2022,CA,50471,1034,21
2022,CA,50481,449,17
2022,CA,50485,2602,20
2022,CA,50488,1165,20
2022,CA,50492,560,18
2022,CA,50496,349,22
2022,CA,50498,521,32
2022,CA,50503,1200,21
2022,CA,50506,669,20
2022,CA,50510,870,35
2022,CA,50512,691,24
2022,CA,50515,4453,25
2022,CA,50516,986,16
2022,CA,50517,968,25
2022,CA,50523,647,13
2022,CA,50526,217,15
2022,CA,50528,159,11
2022,CA,50534,494,11
2022,CA,50537,529,19
2022,CA,50541,1648,27
2022,CA,50549,551,27
2022,CA,50551,1292,25
2022,CA,50557,2477,17
2022,CA,50561,1189,17
2022,CA,50567,830,23
2022,CA,50568,268,13
2022,CA,50570,839,13
2022,CA,50573,2977,26
2022,CA,50580,256,19
2022,CA,50581,814,16
2022,CA,50586,460,31
2022,CA,50588,462,27
2022,CA,50589,451,19
2022,CA,50590,658,13
2022,CA,50597,408,18
2022,CA,50599,2612,17
2022,CA,50603,2189,27
2022,CA,50604,1568,23
2022,CA,50608,360,25
2022,CA,50609,4259,23
2022,CA,50624,609,20
2022,CA,50625,1686,20
2022,CA,50633,530,19
2022,CA,50636,662,22
2022,CA,50641,527,29
2022,CA,50663,631,15
2022,CA,50674,1757,20
2022,CA,50677,1552,24
2022,CA,50678,2108,24
2022,CA,50684,259,14
2022,CA,50686,1123,16
2022,CA,50689,778,27
2022,CA,50690,1830,26
2022,CA,50696,713,22
2022,CA,50697,74,49
2022,CA,50701,955,16
2022,CA,50704,437,17
2022,CA,50708,566,51
2022,CA,50709,469,30
2022,CA,50710,1391,22
2022,CA,50714,246,25
2022,CA,50717,186,13
2022,CA,50723,1681,20
2022,CA,50724,449,25
2022,CA,50726,182,54
2022,CA,50735,881,22
2022,CA,50736,280,21
2022,CA,50737,875,27
2022,CA,50738,299,22
2022,CA,50739,704,23
2022,CA,50740,709,21
2022,CA,50744,295,20
2022,CA,50745,179,17
2022,CA,50746,715,19
2022,CA,50747,328,21
2022,CA,50748,1852,17
2022,CA,50755,299,17
2022,CA,50757,469,22
2022,CA,50758,460,34
2022,CA,50760,1266,20
2022,CA,50761,709,17
2022,CA,50763,105,9
2022,CA,50764,475,34
2022,CA,50765,613,16
2022,CA,50766,128,41
2022,CA,50767,912,20
2022,CA,50769,503,39
2022,CA,50770,872,19
2022,CA,50771,147,14
2022,CA,50772,3738,22
2022,CA,50775,948,23
2022,CA,50776,118,10
2022,CA,50777,1285,18
2022,CA,50778,851,23
2022,CA,50779,616,9
2022,CA,50780,322,17
2022,CA,50782,264,26
2022,CA,50783,77,14
2022,CA,50784,113,14
2022,CA,50785,190,33
2022,CA,05114F,433,30
2022,CA,05127F,472,30
2022,CA,05128F,460,26
2022,CA,51300,26,26
2022,CA,51301,164,26
2022,CA,51303,187,31
2022,CA,51304,56,25
2022,CA,51305,32,22
2022,CA,51306,50,17
2022,CA,05130F,426,32
2022,CA,51310,437,32
2022,CA,51311,34,18
2022,CA,51312,49,19
2022,CA,51314,49,17
2022,CA,51316,210,19
2022,CA,51317,189,24
2022,CA,51318,111,18
2022,CA,51319,114,20
2022,CA,51320,140,24
2022,CA,51321,53,17
2022,CA,51323,36,12
2022,CA,51324,106,19
2022,CA,51325,110,22
2022,CA,51326,65,20
2022,CA,51328,245,24
2022,CA,51329,150,13
2022,CA,51332,102,16
2022,CA,51334,88,30
2022,CA,51336,57,19
2022,CO,60001,676,30
2022,CO,60003,319,18
2022,CO,60004,329,14
2022,CO,60006,437,26
2022,CO,60008,207,19
2022,CO,60009,1790,22
2022,CO,60010,1093,25
2022,CO,60011,1629,20
2022,CO,60012,258,22
2022,CO,60013,328,21
2022,CO,60014,496,20
2022,CO,60015,383,23
2022,CO,60020,534,20
2022,CO,60022,1082,20
2022,CO,60023,1953,24
2022,CO,60024,1182,19
2022,CO,60027,880,25
2022,CO,60028,3299,24
2022,CO,60030,399,24
2022,CO,60031,470,23
2022,CO,60032,483,20
2022,CO,60034,473,23
2022,CO,06003F,1014,38
2022,CO,60044,108,19
2022,CO,60049,243,27
2022,CO,60054,415,22
2022,CO,06005F,480,37
2022,CO,60064,331,25
2022,CO,60065,383,12
2022,CO,60071,180,20
2022,CO,60075,389,19
2022,CO,60076,162,24
2022,CO,06007F,296,42
2022,CO,60096,274,27
2022,CO,60100,565,21
2022,CO,60103,406,18
2022,CO,60104,639,18
2022,CO,60112,519,25
2022,CO,60113,402,25
2022,CO,60114,360,20
2022,CO,60116,2020,27
2022,CO,60117,340,59
2022,CO,60118,173,18
2022,CO,60119,1084,28
2022,CO,60124,309,45
2022,CO,60125,367,21
2022,CO,60126,190,19
2022,CO,60128,731,24
2022,CO,60129,107,23
2022,CO,60130,288,35
2022,CO,60131,527,20
2022,CO,60132,987,25
2022,CO,61301,91,27
2022,CO,61302,47,28
2022,CO,61303,94,28
2022,CO,61305,31,37
2022,CO,61308,35,24
2022,CO,61309,76,30
2022,CO,61310,40,42
2022,CO,61312,92,29
2022,CO,61313,33,20
2022,CO,61315,34,21
2022,CO,61316,28,35
2022,CO,61317,106,24
2022,CO,61320,88,25
2022,CO,61321,73,19
2022,CO,61322,174,27
2022,CO,61324,110,23
2022,CO,61325,198,35
2022,CO,61326,109,28
2022,CO,61327,149,21
2022,CO,61336,74,14
2022,CO,61344,202,19
2022,CT,70002,3105,23
2022,CT,70003,357,25
2022,CT,70004,336,34
2022,CT,70005,1193,17
2022,CT,70006,1198,20
2022,CT,70007,1528,22
2022,CT,70008,235,28
2022,CT,70010,860,20
2022,CT,70011,541,24
2022,CT,70016,1220,21
2022,CT,70017,991,25
2022,CT,70018,480,23
2022,CT,70020,1516,26
2022,CT,70021,425,22
2022,CT,70022,651,19
2022,CT,70024,919,21
2022,CT,70025,2079,24
2022,CT,70027,847,17
2022,CT,70028,982,22
2022,CT,70029,350,21
2022,CT,70031,626,26
2022,CT,70033,1909,33
2022,CT,70034,1605,33
2022,CT,70035,1005,19
2022,CT,70036,575,22
2022,CT,07003F,473,37
2022,DE,80001,829,22
2022,DE,80003,383,12
2022,DE,80004,825,19
2022,DE,80006,457,17
2022,DE,80007,806,28
2022,DE,80009,570,18
2022,DE,08002F,280,29
2022,DC,90001,640,13
2022,DC,90003,595,14
2022,DC,90004,1989,18
2022,DC,90005,1955,23
2022,DC,90008,89,4
2022,DC,90011,4532,19
2022,DC,09002F,491,23
2022,FL,100001,2048,27
2022,FL,100002,915,20
2022,FL,100006,481,17
2022,FL,100007,9911,16
2022,FL,100008,733,15
2022,FL,100012,4134,34
2022,FL,100014,895,27
2022,FL,100017,2354,20
2022,FL,100018,2571,32
2022,FL,100019,1974,24
2022,FL,100022,2958,9
2022,FL,100023,526,32
2022,FL,100025,4006,27
2022,FL,100026,770,27
2022,FL,100028,635,21
2022,FL,100029,671,8
2022,FL,100030,521,16
2022,FL,100032,367,11
2022,FL,100034,2651,16
2022,FL,100035,1189,21
2022,FL,100038,2215,13
2022,FL,100039,1154,9
2022,FL,100040,2767,27
2022,FL,100043,730,22
2022,FL,100044,2614,23
2022,FL,100045,841,19
2022,FL,100046,1077,20
2022,FL,100047,786,26
2022,FL,100048,52,19
2022,FL,100049,452,25
2022,FL,100050,215,13
2022,FL,100051,543,22
2022,FL,100052,2456,19
2022,FL,100053,346,7
2022,FL,100054,405,26
2022,FL,100055,630,20
2022,FL,100057,1813,23
2022,FL,100062,1832,22
2022,FL,100063,1256,20
2022,FL,100067,2327,22
2022,FL,100068,1968,25
2022,FL,100069,783,16
2022,FL,100070,1490,34
2022,FL,100071,674,18
2022,FL,100072,1256,21
2022,FL,100073,1801,21
2022,FL,100075,5453,16
2022,FL,100077,1239,25
2022,FL,100080,707,13
2022,FL,100084,3186,26
2022,FL,100086,1085,14
2022,FL,100087,5672,29
2022,FL,100088,558,20
2022,FL,100090,794,23
2022,FL,100092,724,20
2022,FL,100093,464,20
2022,FL,100099,417,17
2022,FL,10009F,487,37
2022,FL,100105,1586,25
2022,FL,100106,48,17
2022,FL,100107,330,20
2022,FL,100109,1426,22
2022,FL,100110,461,15
2022,FL,100113,2599,18
2022,FL,100117,650,24
2022,FL,100118,1379,26
2022,FL,100121,463,18
2022,FL,100122,597,17
2022,FL,100124,581,18
2022,FL,100125,405,11
2022,FL,100126,389,25
2022,FL,100127,4183,24
2022,FL,100128,2934,16
2022,FL,100130,145,19
2022,FL,100131,491,13
2022,FL,100132,605,13
2022,FL,100134,56,25
2022,FL,100135,1310,18
2022,FL,100137,1071,18
2022,FL,10013F,454,31
2022,FL,100140,456,25
2022,FL,100142,324,17
2022,FL,100150,344,18
2022,FL,100151,866,29
2022,FL,100154,624,16
2022,FL,100156,485,18
2022,FL,100157,4986,19
2022,FL,100161,503,16
2022,FL,100166,511,32
2022,FL,100167,1062,9
2022,FL,100168,1097,27
2022,FL,100173,2024,15
2022,FL,100175,101,16
2022,FL,100176,1403,23
2022,FL,100177,913,25
2022,FL,100179,478,14
2022,FL,100180,458,15
2022,FL,100181,25,5
2022,FL,100183,431,12
2022,FL,100187,634,9
2022,FL,100189,555,15
2022,FL,100191,532,20
2022,FL,100200,520,16
2022,FL,100204,476,19
2022,FL,100206,369,16
2022,FL,100209,437,9
2022,FL,100211,426,18
2022,FL,100212,1120,27
2022,FL,100213,503,24
2022,FL,100217,623,27
2022,FL,10021F,643,35
2022,FL,100220,2060,39
2022,FL,100223,348,18
2022,FL,100224,417,16
2022,FL,100226,477,13
2022,FL,100228,535,17
2022,FL,100230,763,16
2022,FL,100231,520,19
2022,FL,100232,424,15
2022,FL,100236,511,28
2022,FL,100238,526,21
2022,FL,100242,477,16
2022,FL,100243,413,14
2022,FL,100244,2100,35
2022,FL,100246,592,16
2022,FL,100248,472,20
2022,FL,100249,1074,27
2022,FL,100252,437,18
2022,FL,100253,1443,27
2022,FL,100254,585,14
2022,FL,100256,485,25
2022,FL,100258,1834,26
2022,FL,100259,432,30
2022,FL,100260,491,22
2022,FL,100264,465,25
2022,FL,100265,2874,25
2022,FL,100266,384,27
2022,FL,100267,496,37
2022,FL,100268,861,15
2022,FL,100269,453,12
2022,FL,100275,1324,15
2022,FL,100276,1031,13
2022,FL,100281,2405,16
2022,FL,100284,42,5
2022,FL,100285,970,13
2022,FL,100286,1473,29
2022,FL,100287,867,16
2022,FL,100288,613,10
2022,FL,100289,1242,23
2022,FL,100290,2445,33
2022,FL,100291,790,26
2022,FL,100292,992,25
2022,FL,100296,472,19
2022,FL,100299,885,30
2022,FL,100302,404,16
2022,FL,100307,1370,23
2022,FL,100313,89,31
2022,FL,100314,565,14
2022,FL,100315,861,30
2022,FL,100316,927,24
2022,FL,100319,1411,20
2022,FL,100320,346,17
2022,FL,100321,1095,25
2022,FL,100329,440,16
2022,FL,100330,205,18
2022,FL,10057F,474,35
2022,FL,10063F,493,35
2022,FL,10064F,460,29
2022,FL,10065F,497,36
2022,FL,10099F,527,33
2022,FL,101300,190,39
2022,FL,101308,67,15
2022,FL,101309,47,9
2022,FL,101311,29,21
2022,FL,101313,114,28
2022,GA,110001,375,16
2022,GA,110002,361,20
2022,GA,110003,450,14
2022,GA,110005,2476,19
2022,GA,110006,591,20
2022,GA,110007,1847,18
2022,GA,110008,2350,21
2022,GA,110010,388,21
2022,GA,110011,996,16
2022,GA,110015,377,13
2022,GA,110016,416,15
2022,GA,110018,528,15
2022,GA,110023,446,13
2022,GA,110025,401,16
2022,GA,110027,136,18
2022,GA,110028,1710,20
2022,GA,110029,1242,17
2022,GA,110030,599,13
2022,GA,110031,322,12
2022,GA,110032,176,17
2022,GA,110034,686,14
2022,GA,110035,524,20
2022,GA,110036,602,15
2022,GA,110038,531,17
